,bbox,image_id,category,name
16231,"[102, 758, 55, 21]",498,3,bonirob_2016-05-23-10-42-16_1_frame297
16232,"[273, 750, 200, 66]",498,3,bonirob_2016-05-23-10-42-16_1_frame297
16233,"[266, 742, 26, 12]",498,3,bonirob_2016-05-23-10-42-16_1_frame297
16234,"[488, 728, 28, 14]",498,3,bonirob_2016-05-23-10-42-16_1_frame297
16235,"[0, 712, 97, 62]",498,3,bonirob_2016-05-23-10-42-16_1_frame297
16236,"[15, 678, 92, 40]",498,3,bonirob_2016-05-23-10-42-16_1_frame297
16237,"[21, 504, 26, 26]",498,3,bonirob_2016-05-23-10-42-16_1_frame297
16238,"[0, 496, 230, 367]",498,3,bonirob_2016-05-23-10-42-16_1_frame297
16239,"[445, 404, 23, 18]",498,3,bonirob_2016-05-23-10-42-16_1_frame297
16240,"[309, 357, 126, 51]",498,3,bonirob_2016-05-23-10-42-16_1_frame297
16241,"[0, 336, 254, 160]",498,3,bonirob_2016-05-23-10-42-16_1_frame297
16242,"[417, 303, 135, 25]",498,3,bonirob_2016-05-23-10-42-16_1_frame297
16243,"[352, 303, 14, 15]",498,3,bonirob_2016-05-23-10-42-16_1_frame297
16244,"[48, 296, 20, 9]",498,3,bonirob_2016-05-23-10-42-16_1_frame297
16245,"[333, 279, 29, 22]",498,3,bonirob_2016-05-23-10-42-16_1_frame297
16246,"[394, 84, 18, 24]",498,3,bonirob_2016-05-23-10-42-16_1_frame297
16247,"[189, 80, 18, 20]",498,3,bonirob_2016-05-23-10-42-16_1_frame297
16248,"[286, 3, 45, 53]",498,3,bonirob_2016-05-23-10-42-16_1_frame297
16249,"[190, 3, 27, 47]",498,3,bonirob_2016-05-23-10-42-16_1_frame297
16250,"[0, 3, 532, 405]",498,3,bonirob_2016-05-23-10-42-16_1_frame297
16251,"[362, 915, 26, 49]",499,3,bonirob_2016-05-23-10-42-16_1_frame298
16252,"[407, 879, 113, 85]",499,3,bonirob_2016-05-23-10-42-16_1_frame298
16253,"[432, 818, 44, 71]",499,3,bonirob_2016-05-23-10-42-16_1_frame298
16254,"[389, 800, 30, 23]",499,3,bonirob_2016-05-23-10-42-16_1_frame298
16255,"[0, 726, 23, 20]",499,3,bonirob_2016-05-23-10-42-16_1_frame298
16256,"[249, 715, 47, 32]",499,3,bonirob_2016-05-23-10-42-16_1_frame298
16257,"[70, 468, 35, 48]",499,3,bonirob_2016-05-23-10-42-16_1_frame298
16258,"[103, 259, 75, 32]",499,3,bonirob_2016-05-23-10-42-16_1_frame298
16259,"[1, 200, 32, 24]",499,3,bonirob_2016-05-23-10-42-16_1_frame298
16260,"[208, 177, 54, 49]",499,3,bonirob_2016-05-23-10-42-16_1_frame298
16261,"[419, 98, 20, 83]",499,3,bonirob_2016-05-23-10-42-16_1_frame298
16262,"[118, 73, 45, 13]",499,3,bonirob_2016-05-23-10-42-16_1_frame298
16263,"[236, 63, 35, 72]",499,3,bonirob_2016-05-23-10-42-16_1_frame298
16264,"[282, 3, 253, 80]",499,3,bonirob_2016-05-23-10-42-16_1_frame298
16265,"[518, 936, 73, 28]",500,3,bonirob_2016-05-23-10-42-16_1_frame299
16266,"[457, 910, 89, 54]",500,3,bonirob_2016-05-23-10-42-16_1_frame299
16267,"[345, 902, 75, 62]",500,3,bonirob_2016-05-23-10-42-16_1_frame299
16268,"[97, 833, 45, 13]",500,3,bonirob_2016-05-23-10-42-16_1_frame299
16269,"[376, 555, 55, 22]",500,3,bonirob_2016-05-23-10-42-16_1_frame299
16270,"[0, 471, 572, 493]",500,3,bonirob_2016-05-23-10-42-16_1_frame299
16271,"[227, 452, 36, 33]",500,3,bonirob_2016-05-23-10-42-16_1_frame299
16272,"[1, 425, 53, 40]",500,3,bonirob_2016-05-23-10-42-16_1_frame299
16273,"[91, 380, 210, 120]",500,3,bonirob_2016-05-23-10-42-16_1_frame299
16274,"[131, 365, 138, 33]",500,3,bonirob_2016-05-23-10-42-16_1_frame299
16275,"[282, 325, 45, 31]",500,3,bonirob_2016-05-23-10-42-16_1_frame299
16276,"[221, 789, 23, 22]",501,3,bonirob_2016-05-23-10-42-16_1_frame3
16277,"[251, 773, 23, 15]",501,3,bonirob_2016-05-23-10-42-16_1_frame3
16278,"[297, 768, 25, 14]",501,3,bonirob_2016-05-23-10-42-16_1_frame3
16279,"[669, 576, 23, 46]",501,3,bonirob_2016-05-23-10-42-16_1_frame3
16280,"[1144, 560, 152, 117]",501,3,bonirob_2016-05-23-10-42-16_1_frame3
16281,"[236, 485, 141, 67]",501,3,bonirob_2016-05-23-10-42-16_1_frame3
16282,"[393, 465, 93, 26]",501,3,bonirob_2016-05-23-10-42-16_1_frame3
16283,"[434, 424, 74, 17]",501,3,bonirob_2016-05-23-10-42-16_1_frame3
16284,"[899, 412, 56, 46]",501,3,bonirob_2016-05-23-10-42-16_1_frame3
16285,"[1012, 386, 20, 15]",501,3,bonirob_2016-05-23-10-42-16_1_frame3
16286,"[1061, 365, 26, 25]",501,3,bonirob_2016-05-23-10-42-16_1_frame3
16287,"[563, 360, 38, 56]",501,3,bonirob_2016-05-23-10-42-16_1_frame3
16288,"[526, 351, 211, 211]",501,3,bonirob_2016-05-23-10-42-16_1_frame3
16289,"[582, 350, 27, 17]",501,3,bonirob_2016-05-23-10-42-16_1_frame3
16290,"[925, 338, 84, 60]",501,3,bonirob_2016-05-23-10-42-16_1_frame3
16291,"[975, 309, 200, 350]",501,3,bonirob_2016-05-23-10-42-16_1_frame3
16292,"[1046, 279, 24, 15]",501,3,bonirob_2016-05-23-10-42-16_1_frame3
16293,"[732, 277, 29, 61]",501,3,bonirob_2016-05-23-10-42-16_1_frame3
16294,"[1005, 269, 34, 11]",501,3,bonirob_2016-05-23-10-42-16_1_frame3
16295,"[960, 248, 45, 81]",501,3,bonirob_2016-05-23-10-42-16_1_frame3
16296,"[908, 222, 48, 100]",501,3,bonirob_2016-05-23-10-42-16_1_frame3
16297,"[998, 175, 24, 59]",501,3,bonirob_2016-05-23-10-42-16_1_frame3
16298,"[498, 893, 96, 47]",502,3,bonirob_2016-05-23-10-42-16_1_frame30
16299,"[394, 875, 126, 84]",502,3,bonirob_2016-05-23-10-42-16_1_frame30
16300,"[211, 866, 99, 60]",502,3,bonirob_2016-05-23-10-42-16_1_frame30
16301,"[380, 826, 20, 42]",502,3,bonirob_2016-05-23-10-42-16_1_frame30
16302,"[36, 793, 151, 66]",502,3,bonirob_2016-05-23-10-42-16_1_frame30
16303,"[311, 749, 69, 163]",502,3,bonirob_2016-05-23-10-42-16_1_frame30
16304,"[288, 283, 132, 76]",502,3,bonirob_2016-05-23-10-42-16_1_frame30
16305,"[386, 274, 18, 28]",502,3,bonirob_2016-05-23-10-42-16_1_frame30
16306,"[0, 705, 23, 27]",503,3,bonirob_2016-05-23-10-42-16_1_frame300
16307,"[0, 687, 28, 17]",503,3,bonirob_2016-05-23-10-42-16_1_frame300
16308,"[0, 616, 74, 70]",503,3,bonirob_2016-05-23-10-42-16_1_frame300
16309,"[77, 580, 76, 54]",503,3,bonirob_2016-05-23-10-42-16_1_frame300
16310,"[48, 567, 23, 27]",503,3,bonirob_2016-05-23-10-42-16_1_frame300
16311,"[1, 480, 23, 14]",503,3,bonirob_2016-05-23-10-42-16_1_frame300
16312,"[83, 397, 35, 14]",503,3,bonirob_2016-05-23-10-42-16_1_frame300
16313,"[0, 385, 146, 85]",503,3,bonirob_2016-05-23-10-42-16_1_frame300
16314,"[49, 289, 42, 92]",503,3,bonirob_2016-05-23-10-42-16_1_frame300
16315,"[124, 282, 203, 149]",503,3,bonirob_2016-05-23-10-42-16_1_frame300
16316,"[185, 109, 16, 31]",503,3,bonirob_2016-05-23-10-42-16_1_frame300
16317,"[1045, 90, 48, 122]",503,3,bonirob_2016-05-23-10-42-16_1_frame300
16318,"[339, 90, 35, 27]",503,3,bonirob_2016-05-23-10-42-16_1_frame300
16319,"[0, 3, 315, 293]",503,3,bonirob_2016-05-23-10-42-16_1_frame300
16320,"[24, 3, 31, 105]",503,3,bonirob_2016-05-23-10-42-16_1_frame300
16321,"[1, 927, 22, 37]",504,3,bonirob_2016-05-23-10-42-16_1_frame301
16322,"[209, 910, 108, 54]",504,3,bonirob_2016-05-23-10-42-16_1_frame301
16323,"[71, 894, 36, 70]",504,3,bonirob_2016-05-23-10-42-16_1_frame301
16324,"[328, 858, 40, 40]",504,3,bonirob_2016-05-23-10-42-16_1_frame301
16325,"[1032, 835, 57, 129]",504,3,bonirob_2016-05-23-10-42-16_1_frame301
16326,"[1052, 791, 18, 26]",504,3,bonirob_2016-05-23-10-42-16_1_frame301
16327,"[14, 728, 28, 163]",504,3,bonirob_2016-05-23-10-42-16_1_frame301
16328,"[139, 631, 232, 149]",504,3,bonirob_2016-05-23-10-42-16_1_frame301
16329,"[113, 630, 27, 68]",504,3,bonirob_2016-05-23-10-42-16_1_frame301
16330,"[313, 587, 56, 23]",504,3,bonirob_2016-05-23-10-42-16_1_frame301
16331,"[363, 432, 43, 51]",504,3,bonirob_2016-05-23-10-42-16_1_frame301
16332,"[1, 423, 43, 29]",504,3,bonirob_2016-05-23-10-42-16_1_frame301
16333,"[0, 378, 406, 282]",504,3,bonirob_2016-05-23-10-42-16_1_frame301
16334,"[411, 360, 23, 15]",504,3,bonirob_2016-05-23-10-42-16_1_frame301
16335,"[1034, 55, 52, 56]",504,3,bonirob_2016-05-23-10-42-16_1_frame301
16336,"[1000, 3, 67, 40]",504,3,bonirob_2016-05-23-10-42-16_1_frame301
16337,"[69, 764, 57, 27]",505,3,bonirob_2016-05-23-10-42-16_1_frame302
16338,"[986, 746, 103, 100]",505,3,bonirob_2016-05-23-10-42-16_1_frame302
16339,"[1159, 691, 64, 17]",505,3,bonirob_2016-05-23-10-42-16_1_frame302
16340,"[1006, 615, 237, 133]",505,3,bonirob_2016-05-23-10-42-16_1_frame302
16341,"[221, 495, 21, 44]",505,3,bonirob_2016-05-23-10-42-16_1_frame302
16342,"[676, 471, 68, 17]",505,3,bonirob_2016-05-23-10-42-16_1_frame302
16343,"[190, 457, 29, 40]",505,3,bonirob_2016-05-23-10-42-16_1_frame302
16344,"[550, 438, 86, 35]",505,3,bonirob_2016-05-23-10-42-16_1_frame302
16345,"[517, 381, 41, 56]",505,3,bonirob_2016-05-23-10-42-16_1_frame302
16346,"[249, 353, 20, 24]",505,3,bonirob_2016-05-23-10-42-16_1_frame302
16347,"[500, 339, 23, 35]",505,3,bonirob_2016-05-23-10-42-16_1_frame302
16348,"[0, 239, 23, 16]",505,3,bonirob_2016-05-23-10-42-16_1_frame302
16349,"[285, 204, 152, 115]",505,3,bonirob_2016-05-23-10-42-16_1_frame302
16350,"[273, 176, 45, 39]",505,3,bonirob_2016-05-23-10-42-16_1_frame302
16351,"[504, 108, 68, 85]",505,3,bonirob_2016-05-23-10-42-16_1_frame302
16352,"[327, 26, 15, 22]",505,3,bonirob_2016-05-23-10-42-16_1_frame302
16353,"[281, 3, 215, 212]",505,3,bonirob_2016-05-23-10-42-16_1_frame302
16354,"[273, 3, 45, 74]",505,3,bonirob_2016-05-23-10-42-16_1_frame302
16355,"[0, 3, 466, 487]",505,3,bonirob_2016-05-23-10-42-16_1_frame302
16356,"[435, 917, 18, 23]",506,3,bonirob_2016-05-23-10-42-16_1_frame303
16357,"[259, 868, 152, 96]",506,3,bonirob_2016-05-23-10-42-16_1_frame303
16358,"[96, 823, 164, 141]",506,3,bonirob_2016-05-23-10-42-16_1_frame303
16359,"[15, 772, 161, 192]",506,3,bonirob_2016-05-23-10-42-16_1_frame303
16360,"[251, 758, 75, 143]",506,3,bonirob_2016-05-23-10-42-16_1_frame303
16361,"[152, 3, 53, 74]",506,3,bonirob_2016-05-23-10-42-16_1_frame303
16362,"[143, 801, 47, 36]",507,3,bonirob_2016-05-23-10-42-16_1_frame304
16363,"[97, 753, 66, 45]",507,3,bonirob_2016-05-23-10-42-16_1_frame304
16364,"[138, 742, 49, 58]",507,3,bonirob_2016-05-23-10-42-16_1_frame304
16365,"[179, 698, 35, 63]",507,3,bonirob_2016-05-23-10-42-16_1_frame304
16366,"[186, 626, 33, 54]",507,3,bonirob_2016-05-23-10-42-16_1_frame304
16367,"[0, 549, 145, 197]",507,3,bonirob_2016-05-23-10-42-16_1_frame304
16368,"[310, 537, 33, 97]",507,3,bonirob_2016-05-23-10-42-16_1_frame304
16369,"[16, 406, 29, 135]",507,3,bonirob_2016-05-23-10-42-16_1_frame304
16370,"[0, 173, 246, 252]",507,3,bonirob_2016-05-23-10-42-16_1_frame304
16371,"[0, 13, 80, 55]",507,3,bonirob_2016-05-23-10-42-16_1_frame304
16372,"[496, 3, 36, 14]",507,3,bonirob_2016-05-23-10-42-16_1_frame304
16373,"[80, 3, 543, 533]",507,3,bonirob_2016-05-23-10-42-16_1_frame304
16374,"[169, 944, 17, 20]",508,3,bonirob_2016-05-23-10-42-16_1_frame305
16375,"[486, 909, 52, 55]",508,3,bonirob_2016-05-23-10-42-16_1_frame305
16376,"[0, 907, 68, 57]",508,3,bonirob_2016-05-23-10-42-16_1_frame305
16377,"[0, 786, 64, 42]",508,3,bonirob_2016-05-23-10-42-16_1_frame305
16378,"[1233, 642, 63, 21]",508,3,bonirob_2016-05-23-10-42-16_1_frame305
16379,"[638, 633, 47, 39]",508,3,bonirob_2016-05-23-10-42-16_1_frame305
16380,"[421, 625, 39, 29]",508,3,bonirob_2016-05-23-10-42-16_1_frame305
16381,"[1004, 580, 292, 105]",508,3,bonirob_2016-05-23-10-42-16_1_frame305
16382,"[280, 549, 22, 113]",508,3,bonirob_2016-05-23-10-42-16_1_frame305
16383,"[206, 545, 24, 32]",508,3,bonirob_2016-05-23-10-42-16_1_frame305
16384,"[0, 527, 599, 437]",508,3,bonirob_2016-05-23-10-42-16_1_frame305
16385,"[0, 523, 60, 62]",508,3,bonirob_2016-05-23-10-42-16_1_frame305
16386,"[401, 521, 53, 114]",508,3,bonirob_2016-05-23-10-42-16_1_frame305
16387,"[65, 498, 45, 43]",508,3,bonirob_2016-05-23-10-42-16_1_frame305
16388,"[1150, 464, 146, 107]",508,3,bonirob_2016-05-23-10-42-16_1_frame305
16389,"[383, 448, 45, 46]",508,3,bonirob_2016-05-23-10-42-16_1_frame305
16390,"[1249, 442, 37, 52]",508,3,bonirob_2016-05-23-10-42-16_1_frame305
16391,"[0, 439, 50, 82]",508,3,bonirob_2016-05-23-10-42-16_1_frame305
16392,"[296, 402, 85, 104]",508,3,bonirob_2016-05-23-10-42-16_1_frame305
16393,"[178, 395, 107, 51]",508,3,bonirob_2016-05-23-10-42-16_1_frame305
16394,"[444, 375, 70, 82]",508,3,bonirob_2016-05-23-10-42-16_1_frame305
16395,"[69, 371, 87, 21]",508,3,bonirob_2016-05-23-10-42-16_1_frame305
16396,"[393, 306, 19, 88]",508,3,bonirob_2016-05-23-10-42-16_1_frame305
16397,"[1230, 199, 23, 11]",508,3,bonirob_2016-05-23-10-42-16_1_frame305
16398,"[1178, 197, 118, 129]",508,3,bonirob_2016-05-23-10-42-16_1_frame305
16399,"[1262, 188, 34, 15]",508,3,bonirob_2016-05-23-10-42-16_1_frame305
16400,"[141, 85, 254, 159]",508,3,bonirob_2016-05-23-10-42-16_1_frame305
16401,"[279, 71, 19, 14]",508,3,bonirob_2016-05-23-10-42-16_1_frame305
16402,"[79, 64, 42, 55]",508,3,bonirob_2016-05-23-10-42-16_1_frame305
16403,"[296, 49, 46, 62]",508,3,bonirob_2016-05-23-10-42-16_1_frame305
16404,"[68, 40, 18, 18]",508,3,bonirob_2016-05-23-10-42-16_1_frame305
16405,"[452, 30, 63, 57]",508,3,bonirob_2016-05-23-10-42-16_1_frame305
16406,"[322, 3, 148, 172]",508,3,bonirob_2016-05-23-10-42-16_1_frame305
16407,"[1156, 748, 34, 60]",510,3,bonirob_2016-05-23-10-42-16_1_frame32
16408,"[1191, 637, 105, 94]",510,3,bonirob_2016-05-23-10-42-16_1_frame32
16409,"[1255, 429, 41, 90]",510,3,bonirob_2016-05-23-10-42-16_1_frame32
16410,"[1249, 426, 16, 22]",510,3,bonirob_2016-05-23-10-42-16_1_frame32
16411,"[505, 781, 31, 35]",511,3,bonirob_2016-05-23-10-42-16_1_frame33
16412,"[524, 682, 66, 83]",511,3,bonirob_2016-05-23-10-42-16_1_frame33
16413,"[395, 88, 43, 12]",512,3,bonirob_2016-05-23-10-42-16_1_frame34
16414,"[527, 69, 53, 90]",512,3,bonirob_2016-05-23-10-42-16_1_frame34
16415,"[471, 43, 59, 47]",512,3,bonirob_2016-05-23-10-42-16_1_frame34
16416,"[529, 34, 28, 27]",512,3,bonirob_2016-05-23-10-42-16_1_frame34
16417,"[405, 3, 86, 146]",512,3,bonirob_2016-05-23-10-42-16_1_frame34
16418,"[322, 812, 54, 26]",513,3,bonirob_2016-05-23-10-42-16_1_frame35
16419,"[366, 802, 113, 123]",513,3,bonirob_2016-05-23-10-42-16_1_frame35
16420,"[186, 545, 108, 50]",514,3,bonirob_2016-05-23-10-42-16_1_frame36
16421,"[111, 506, 64, 41]",514,3,bonirob_2016-05-23-10-42-16_1_frame36
16422,"[0, 434, 104, 69]",514,3,bonirob_2016-05-23-10-42-16_1_frame36
16423,"[154, 319, 28, 9]",514,3,bonirob_2016-05-23-10-42-16_1_frame36
16424,"[0, 161, 150, 169]",514,3,bonirob_2016-05-23-10-42-16_1_frame36
16425,"[0, 38, 16, 90]",514,3,bonirob_2016-05-23-10-42-16_1_frame36
16426,"[1248, 678, 48, 30]",516,3,bonirob_2016-05-23-10-42-16_1_frame38
16427,"[1203, 584, 54, 87]",516,3,bonirob_2016-05-23-10-42-16_1_frame38
16428,"[1199, 556, 15, 23]",516,3,bonirob_2016-05-23-10-42-16_1_frame38
16429,"[1101, 547, 25, 24]",516,3,bonirob_2016-05-23-10-42-16_1_frame38
16430,"[1124, 507, 20, 30]",516,3,bonirob_2016-05-23-10-42-16_1_frame38
16431,"[1244, 534, 51, 52]",517,3,bonirob_2016-05-23-10-42-16_1_frame39
16432,"[1186, 476, 50, 40]",517,3,bonirob_2016-05-23-10-42-16_1_frame39
16433,"[1232, 427, 64, 43]",517,3,bonirob_2016-05-23-10-42-16_1_frame39
16434,"[1179, 422, 18, 44]",517,3,bonirob_2016-05-23-10-42-16_1_frame39
16435,"[913, 421, 80, 15]",517,3,bonirob_2016-05-23-10-42-16_1_frame39
16436,"[1000, 410, 172, 76]",517,3,bonirob_2016-05-23-10-42-16_1_frame39
16437,"[1171, 381, 17, 19]",517,3,bonirob_2016-05-23-10-42-16_1_frame39
16438,"[1183, 287, 31, 81]",517,3,bonirob_2016-05-23-10-42-16_1_frame39
16439,"[978, 258, 154, 149]",517,3,bonirob_2016-05-23-10-42-16_1_frame39
16440,"[814, 82, 136, 23]",517,3,bonirob_2016-05-23-10-42-16_1_frame39
16441,"[675, 40, 46, 37]",517,3,bonirob_2016-05-23-10-42-16_1_frame39
16442,"[727, 3, 180, 157]",517,3,bonirob_2016-05-23-10-42-16_1_frame39
16443,"[713, 3, 23, 19]",517,3,bonirob_2016-05-23-10-42-16_1_frame39
16444,"[15, 693, 95, 67]",518,3,bonirob_2016-05-23-10-42-16_1_frame4
16445,"[155, 643, 24, 38]",518,3,bonirob_2016-05-23-10-42-16_1_frame4
16446,"[0, 406, 34, 22]",518,3,bonirob_2016-05-23-10-42-16_1_frame4
16447,"[351, 316, 168, 43]",518,3,bonirob_2016-05-23-10-42-16_1_frame4
16448,"[50, 242, 47, 18]",518,3,bonirob_2016-05-23-10-42-16_1_frame4
16449,"[63, 130, 23, 102]",518,3,bonirob_2016-05-23-10-42-16_1_frame4
16450,"[325, 3, 83, 58]",518,3,bonirob_2016-05-23-10-42-16_1_frame4
16451,"[1, 3, 461, 464]",518,3,bonirob_2016-05-23-10-42-16_1_frame4
16452,"[56, 3, 111, 64]",518,3,bonirob_2016-05-23-10-42-16_1_frame4
16453,"[18, 3, 65, 49]",518,3,bonirob_2016-05-23-10-42-16_1_frame4
16454,"[775, 917, 35, 29]",519,3,bonirob_2016-05-23-10-42-16_1_frame40
16455,"[865, 883, 27, 11]",519,3,bonirob_2016-05-23-10-42-16_1_frame40
16456,"[715, 861, 146, 43]",519,3,bonirob_2016-05-23-10-42-16_1_frame40
16457,"[648, 816, 65, 41]",519,3,bonirob_2016-05-23-10-42-16_1_frame40
16458,"[721, 737, 229, 131]",519,3,bonirob_2016-05-23-10-42-16_1_frame40
16459,"[1012, 725, 50, 52]",519,3,bonirob_2016-05-23-10-42-16_1_frame40
16460,"[671, 715, 54, 61]",519,3,bonirob_2016-05-23-10-42-16_1_frame40
16461,"[797, 666, 67, 18]",519,3,bonirob_2016-05-23-10-42-16_1_frame40
16462,"[869, 664, 39, 14]",519,3,bonirob_2016-05-23-10-42-16_1_frame40
16463,"[915, 539, 165, 185]",519,3,bonirob_2016-05-23-10-42-16_1_frame40
16464,"[832, 502, 82, 63]",519,3,bonirob_2016-05-23-10-42-16_1_frame40
16465,"[1022, 495, 18, 33]",519,3,bonirob_2016-05-23-10-42-16_1_frame40
16466,"[570, 15, 149, 44]",519,3,bonirob_2016-05-23-10-42-16_1_frame40
16467,"[941, 3, 28, 23]",519,3,bonirob_2016-05-23-10-42-16_1_frame40
16468,"[832, 3, 71, 12]",519,3,bonirob_2016-05-23-10-42-16_1_frame40
16469,"[732, 3, 29, 29]",519,3,bonirob_2016-05-23-10-42-16_1_frame40
16470,"[554, 731, 141, 54]",520,3,bonirob_2016-05-23-10-42-16_1_frame41
16471,"[847, 650, 25, 19]",520,3,bonirob_2016-05-23-10-42-16_1_frame41
16472,"[468, 504, 491, 261]",520,3,bonirob_2016-05-23-10-42-16_1_frame41
16473,"[1172, 437, 124, 38]",520,3,bonirob_2016-05-23-10-42-16_1_frame41
16474,"[770, 433, 78, 175]",520,3,bonirob_2016-05-23-10-42-16_1_frame41
16475,"[716, 367, 18, 96]",520,3,bonirob_2016-05-23-10-42-16_1_frame41
16476,"[535, 10, 32, 28]",522,3,bonirob_2016-05-23-10-42-16_1_frame43
16477,"[508, 3, 39, 91]",522,3,bonirob_2016-05-23-10-42-16_1_frame43
16478,"[1237, 867, 27, 25]",524,3,bonirob_2016-05-23-10-42-16_1_frame45
16479,"[1123, 751, 173, 159]",524,3,bonirob_2016-05-23-10-42-16_1_frame45
16480,"[1040, 700, 99, 48]",524,3,bonirob_2016-05-23-10-42-16_1_frame45
16481,"[491, 3, 32, 8]",524,3,bonirob_2016-05-23-10-42-16_1_frame45
16482,"[622, 576, 79, 95]",525,3,bonirob_2016-05-23-10-42-16_1_frame46
16483,"[452, 504, 159, 246]",525,3,bonirob_2016-05-23-10-42-16_1_frame46
16484,"[319, 888, 25, 75]",526,3,bonirob_2016-05-23-10-42-16_1_frame48
16485,"[299, 802, 35, 59]",526,3,bonirob_2016-05-23-10-42-16_1_frame48
16486,"[1074, 671, 18, 35]",526,3,bonirob_2016-05-23-10-42-16_1_frame48
16487,"[939, 615, 22, 16]",526,3,bonirob_2016-05-23-10-42-16_1_frame48
16488,"[1080, 612, 125, 119]",526,3,bonirob_2016-05-23-10-42-16_1_frame48
16489,"[975, 581, 28, 13]",526,3,bonirob_2016-05-23-10-42-16_1_frame48
16490,"[51, 563, 34, 59]",526,3,bonirob_2016-05-23-10-42-16_1_frame48
16491,"[1086, 551, 95, 65]",526,3,bonirob_2016-05-23-10-42-16_1_frame48
16492,"[504, 546, 157, 92]",526,3,bonirob_2016-05-23-10-42-16_1_frame48
16493,"[75, 522, 38, 30]",526,3,bonirob_2016-05-23-10-42-16_1_frame48
16494,"[924, 486, 36, 34]",526,3,bonirob_2016-05-23-10-42-16_1_frame48
16495,"[539, 467, 80, 76]",526,3,bonirob_2016-05-23-10-42-16_1_frame48
16496,"[594, 437, 54, 56]",526,3,bonirob_2016-05-23-10-42-16_1_frame48
16497,"[1065, 383, 105, 122]",526,3,bonirob_2016-05-23-10-42-16_1_frame48
16498,"[951, 355, 132, 250]",526,3,bonirob_2016-05-23-10-42-16_1_frame48
16499,"[355, 930, 53, 34]",528,3,bonirob_2016-05-23-10-42-16_1_frame5
16500,"[41, 881, 25, 83]",528,3,bonirob_2016-05-23-10-42-16_1_frame5
16501,"[0, 751, 61, 52]",528,3,bonirob_2016-05-23-10-42-16_1_frame5
16502,"[14, 718, 134, 117]",528,3,bonirob_2016-05-23-10-42-16_1_frame5
16503,"[104, 714, 336, 250]",528,3,bonirob_2016-05-23-10-42-16_1_frame5
16504,"[0, 680, 67, 28]",528,3,bonirob_2016-05-23-10-42-16_1_frame5
16505,"[99, 679, 67, 12]",528,3,bonirob_2016-05-23-10-42-16_1_frame5
16506,"[445, 666, 22, 31]",528,3,bonirob_2016-05-23-10-42-16_1_frame5
16507,"[1061, 382, 134, 170]",528,3,bonirob_2016-05-23-10-42-16_1_frame5
16508,"[977, 307, 65, 62]",528,3,bonirob_2016-05-23-10-42-16_1_frame5
16509,"[1100, 296, 44, 76]",528,3,bonirob_2016-05-23-10-42-16_1_frame5
16510,"[414, 76, 14, 8]",528,3,bonirob_2016-05-23-10-42-16_1_frame5
16511,"[251, 71, 171, 42]",528,3,bonirob_2016-05-23-10-42-16_1_frame5
16512,"[409, 31, 19, 37]",528,3,bonirob_2016-05-23-10-42-16_1_frame5
16513,"[433, 3, 28, 74]",528,3,bonirob_2016-05-23-10-42-16_1_frame5
16514,"[712, 351, 53, 37]",529,3,bonirob_2016-05-23-10-42-16_1_frame50
16515,"[216, 340, 57, 104]",529,3,bonirob_2016-05-23-10-42-16_1_frame50
16516,"[615, 335, 79, 109]",529,3,bonirob_2016-05-23-10-42-16_1_frame50
16517,"[276, 228, 54, 99]",529,3,bonirob_2016-05-23-10-42-16_1_frame50
16518,"[81, 678, 24, 15]",534,3,bonirob_2016-05-23-10-42-16_1_frame55
16519,"[2, 636, 58, 37]",534,3,bonirob_2016-05-23-10-42-16_1_frame55
16520,"[986, 503, 20, 30]",535,3,bonirob_2016-05-23-10-42-16_1_frame56
16521,"[1022, 502, 174, 59]",535,3,bonirob_2016-05-23-10-42-16_1_frame56
16522,"[1001, 475, 21, 27]",535,3,bonirob_2016-05-23-10-42-16_1_frame56
16523,"[1028, 401, 20, 21]",535,3,bonirob_2016-05-23-10-42-16_1_frame56
16524,"[1207, 702, 22, 30]",537,3,bonirob_2016-05-23-10-42-16_1_frame58
16525,"[1171, 624, 125, 63]",537,3,bonirob_2016-05-23-10-42-16_1_frame58
16526,"[1144, 53, 38, 26]",537,3,bonirob_2016-05-23-10-42-16_1_frame58
16527,"[1102, 3, 194, 208]",537,3,bonirob_2016-05-23-10-42-16_1_frame58
16528,"[1055, 478, 241, 486]",538,3,bonirob_2016-05-23-10-42-16_1_frame59
16529,"[1167, 362, 129, 66]",538,3,bonirob_2016-05-23-10-42-16_1_frame59
16530,"[997, 348, 35, 11]",538,3,bonirob_2016-05-23-10-42-16_1_frame59
16531,"[1068, 297, 130, 57]",538,3,bonirob_2016-05-23-10-42-16_1_frame59
16532,"[1164, 231, 70, 56]",538,3,bonirob_2016-05-23-10-42-16_1_frame59
16533,"[970, 143, 109, 23]",538,3,bonirob_2016-05-23-10-42-16_1_frame59
16534,"[1107, 142, 189, 179]",538,3,bonirob_2016-05-23-10-42-16_1_frame59
16535,"[1084, 128, 74, 27]",538,3,bonirob_2016-05-23-10-42-16_1_frame59
16536,"[1062, 67, 82, 56]",538,3,bonirob_2016-05-23-10-42-16_1_frame59
16537,"[686, 3, 44, 32]",538,3,bonirob_2016-05-23-10-42-16_1_frame59
16538,"[233, 781, 19, 16]",539,3,bonirob_2016-05-23-10-42-16_1_frame6
16539,"[246, 659, 330, 272]",539,3,bonirob_2016-05-23-10-42-16_1_frame6
